Task ID,Occupation (O*NET-SOC Title),Task,User ID,Date,Self-reported Expertise,Automation Desire Rating,Time,Core Skill Rating,Job Security Rating,Enjoyment Rating,Reasons for Automation Desire - Free Time,Reasons for Automation Desire - Repetitive,Reasons for Automation Desire - Human Error,Reasons for Automation Desire - Stress,Reasons for Automation Desire - Difficulty,Reasons for Automation Desire - Scale,Physical Action Requirement,Interpersonal Communication Requirement,Involved Uncertainty,Domain Expertise Requirement,Human Agency Scale Rating,Reasons for Human Agency - Physical,Reasons for Human Agency - Control,Reasons for Human Agency - Domain Knowledge,Reasons for Human Agency - Empathy,Reasons for Human Agency - Quality Oversight,Reasons for Human Agency - Dynamic,Reasons for Human Agency - Ethical,Other Reason for Automation Desire,Other Reason for Human Agency
9417,Medical Transcriptionists,Translate medical jargon and abbreviations into their expanded forms to ensure the accuracy of patient and health care facility records.,ff2de47e-935f-4c6b-af12-44e582e84a6a,2025/4/26,Average,2,1,3,5,4,False,False,False,False,False,False,2,3,1,2,1,False,False,False,False,False,False,False,FALSE,FALSE
9420,Medical Transcriptionists,"Perform data entry and data retrieval services, providing data for inclusion in medical records and for transmission to physicians.",ff2de47e-935f-4c6b-af12-44e582e84a6a,2025/4/26,Novice,2,4,3,5,3,False,False,False,False,False,False,3,3,3,3,3,False,False,True,True,True,True,False,FALSE,
18095,Health Informatics Specialists,"Analyze computer and information technologies to determine applicability to nursing practice, education, administration, and research.",53c4f49c-7460-4c68-b41b-fa6236b0e47a,2025/4/26,Average,2,3,4,2,2,False,False,False,False,False,False,2,3,4,3,3,False,False,True,False,False,False,False,FALSE,
18088,Health Informatics Specialists,"Design, develop, select, test, implement, and evaluate new or modified informatics solutions, data structures, and decision-support mechanisms to support patients, health care professionals, and their information management and human-computer and human-technology interactions within health care contexts.",87a33d36-2b60-436e-bec1-13ea915270d0,2025/4/26,Average,4,1,3,1,3,True,False,True,True,False,False,1,3,2,3,2,False,False,False,False,False,False,False,,FALSE
18101,Health Informatics Specialists,"Identify, collect, record, or analyze data relevant to the nursing care of patients.",87a33d36-2b60-436e-bec1-13ea915270d0,2025/4/26,Average,4,2,3,1,2,True,True,True,False,False,False,3,4,3,3,3,False,False,False,True,True,False,False,,
18100,Health Informatics Specialists,"Develop strategies, policies or procedures for introducing, evaluating, or modifying information technology applied to nursing practice, administration, education, or research.",87a33d36-2b60-436e-bec1-13ea915270d0,2025/4/26,Average,4,1,3,1,2,False,True,False,False,False,False,2,4,2,3,3,False,False,True,True,False,False,False,,
18088,Health Informatics Specialists,"Design, develop, select, test, implement, and evaluate new or modified informatics solutions, data structures, and decision-support mechanisms to support patients, health care professionals, and their information management and human-computer and human-technology interactions within health care contexts.",5a0dc188-abba-4b12-87c9-3d9255474d45,2025/4/26,Average,2,1,2,1,2,False,False,False,False,False,False,1,3,2,2,3,False,False,False,True,False,False,False,FALSE,
18101,Health Informatics Specialists,"Identify, collect, record, or analyze data relevant to the nursing care of patients.",5a0dc188-abba-4b12-87c9-3d9255474d45,2025/4/26,Average,1,2,2,3,2,False,False,False,False,False,False,1,1,3,4,4,False,False,False,False,False,False,True,FALSE,
18090,Health Informatics Specialists,"Translate nursing practice information between nurses and systems engineers, analysts, or designers, using object-oriented models or other techniques.",c7b5e5a4-0ab6-4fa2-85f8-0d769e642af2,2025/4/26,Average,3,2,1,1,2,True,True,False,False,False,False,1,1,1,4,2,False,False,False,False,False,False,False,,FALSE
18088,Health Informatics Specialists,"Design, develop, select, test, implement, and evaluate new or modified informatics solutions, data structures, and decision-support mechanisms to support patients, health care professionals, and their information management and human-computer and human-technology interactions within health care contexts.",c7b5e5a4-0ab6-4fa2-85f8-0d769e642af2,2025/4/26,Average,1,1,3,3,3,False,False,False,False,False,False,3,3,3,3,4,False,True,True,False,True,True,True,FALSE,
18094,Health Informatics Specialists,"Analyze and interpret patient, nursing, or information systems data to improve nursing services.",c7b5e5a4-0ab6-4fa2-85f8-0d769e642af2,2025/4/26,Expert,1,5,5,4,4,False,False,False,False,False,False,1,4,5,5,4,False,True,True,True,True,True,True,FALSE,
18093,Health Informatics Specialists,"Develop, implement, or evaluate health information technology applications, tools, processes, or structures to assist nurses with data management.",c7b5e5a4-0ab6-4fa2-85f8-0d769e642af2,2025/4/26,Expert,2,4,4,4,4,False,False,False,False,False,False,2,4,4,5,4,False,False,True,True,True,True,True,FALSE,
18095,Health Informatics Specialists,"Analyze computer and information technologies to determine applicability to nursing practice, education, administration, and research.",c7b5e5a4-0ab6-4fa2-85f8-0d769e642af2,2025/4/26,Expert,2,5,5,2,4,False,False,False,False,False,False,1,3,3,5,3,False,False,False,False,True,True,True,FALSE,
18101,Health Informatics Specialists,"Identify, collect, record, or analyze data relevant to the nursing care of patients.",c7b5e5a4-0ab6-4fa2-85f8-0d769e642af2,2025/4/26,Expert,2,5,5,2,5,False,False,False,False,False,False,2,5,3,5,5,False,False,True,True,True,True,True,FALSE,
18100,Health Informatics Specialists,"Develop strategies, policies or procedures for introducing, evaluating, or modifying information technology applied to nursing practice, administration, education, or research.",c7b5e5a4-0ab6-4fa2-85f8-0d769e642af2,2025/4/26,Expert,1,4,5,2,4,False,False,False,False,False,False,1,1,3,3,2,False,False,False,False,False,False,False,FALSE,FALSE
18094,Health Informatics Specialists,"Analyze and interpret patient, nursing, or information systems data to improve nursing services.",51567888-5fff-465f-9d43-fa7b3d99f12f,2025/4/26,Average,5,1,1,1,1,True,False,False,False,False,False,1,3,2,3,1,False,False,False,False,False,False,False,,FALSE
18101,Health Informatics Specialists,"Identify, collect, record, or analyze data relevant to the nursing care of patients.",51567888-5fff-465f-9d43-fa7b3d99f12f,2025/4/26,Expert,4,3,4,4,2,True,False,False,False,False,True,1,3,2,3,2,False,False,False,False,False,False,False,,FALSE
17254,Radiologists,"Perform or interpret the outcomes of diagnostic imaging procedures including magnetic resonance imaging (MRI), computer tomography (CT), positron emission tomography (PET), nuclear cardiology treadmill studies, mammography, or ultrasound.",2957317e-110d-4b3a-b7fe-5a67bdfc0880,2025/4/26,Average,3,4,4,3,3,True,False,True,False,False,True,3,3,4,4,3,True,False,True,False,True,True,False,,
17239,Radiologists,Review or transmit images and information using picture archiving or communications systems.,2957317e-110d-4b3a-b7fe-5a67bdfc0880,2025/4/26,Expert,4,3,3,3,2,True,False,True,False,False,False,4,3,3,3,4,True,True,False,True,True,False,False,,
17248,Radiologists,"Document the performance, interpretation, or outcomes of all procedures performed.",2957317e-110d-4b3a-b7fe-5a67bdfc0880,2025/4/26,Expert,3,2,3,3,3,True,False,True,False,True,False,3,3,2,3,4,True,False,True,True,False,False,False,,
17249,Radiologists,Develop or monitor procedures to ensure adequate quality control of images.,2957317e-110d-4b3a-b7fe-5a67bdfc0880,2025/4/26,Expert,2,3,3,3,2,False,False,False,False,False,False,3,2,2,3,3,True,False,True,True,False,False,False,FALSE,
17234,Radiologists,Participate in continuing education activities to maintain and develop expertise.,2957317e-110d-4b3a-b7fe-5a67bdfc0880,2025/4/26,Expert,2,2,4,2,3,False,False,False,False,False,False,3,3,2,2,4,True,False,True,True,False,False,False,FALSE,
17231,Radiologists,Participate in quality improvement activities including discussions of areas where risk of error is high.,2957317e-110d-4b3a-b7fe-5a67bdfc0880,2025/4/26,Expert,3,3,3,3,2,True,False,True,True,False,False,3,3,2,3,4,True,False,True,True,False,False,False,,
18088,Health Informatics Specialists,"Design, develop, select, test, implement, and evaluate new or modified informatics solutions, data structures, and decision-support mechanisms to support patients, health care professionals, and their information management and human-computer and human-technology interactions within health care contexts.",2370145b-f4f7-46ea-8d3f-62ded48d67c6,2025/4/26,Expert,3,3,4,3,4,True,False,True,False,False,True,4,5,3,3,4,True,True,True,True,True,True,True,,
18094,Health Informatics Specialists,"Analyze and interpret patient, nursing, or information systems data to improve nursing services.",2370145b-f4f7-46ea-8d3f-62ded48d67c6,2025/4/26,Expert,4,4,3,3,4,True,False,True,False,True,True,4,4,5,4,5,True,False,True,True,True,True,True,,
18093,Health Informatics Specialists,"Develop, implement, or evaluate health information technology applications, tools, processes, or structures to assist nurses with data management.",2370145b-f4f7-46ea-8d3f-62ded48d67c6,2025/4/26,Expert,3,4,4,4,4,False,True,False,True,False,True,3,3,4,3,4,True,True,True,True,False,True,True,,
18101,Health Informatics Specialists,"Identify, collect, record, or analyze data relevant to the nursing care of patients.",2370145b-f4f7-46ea-8d3f-62ded48d67c6,2025/4/26,Expert,4,4,4,4,4,True,True,False,True,True,True,4,4,4,4,2,False,False,False,False,False,False,False,,FALSE
18092,Health Informatics Specialists,Use informatics science to design or implement health information technology applications for resolution of clinical or health care administrative problems.,2370145b-f4f7-46ea-8d3f-62ded48d67c6,2025/4/26,Expert,3,4,4,4,3,True,True,False,True,True,False,4,4,4,4,1,False,False,False,False,False,False,False,,FALSE
18103,Health Informatics Specialists,Provide consultation to nurses regarding hardware or software configuration.,2370145b-f4f7-46ea-8d3f-62ded48d67c6,2025/4/26,Average,1,3,3,3,2,False,False,False,False,False,False,4,4,3,4,1,False,False,False,False,False,False,False,FALSE,FALSE
18095,Health Informatics Specialists,"Analyze computer and information technologies to determine applicability to nursing practice, education, administration, and research.",2370145b-f4f7-46ea-8d3f-62ded48d67c6,2025/4/26,Average,1,4,2,4,3,False,False,False,False,False,False,4,3,4,3,1,False,False,False,False,False,False,False,FALSE,FALSE
17254,Radiologists,"Perform or interpret the outcomes of diagnostic imaging procedures including magnetic resonance imaging (MRI), computer tomography (CT), positron emission tomography (PET), nuclear cardiology treadmill studies, mammography, or ultrasound.",c1a980ab-c0ba-4389-9619-5e72b93b0289,2025/4/26,Expert,2,4,5,5,5,False,False,False,False,False,False,1,3,1,5,4,False,False,True,True,True,True,True,FALSE,
17239,Radiologists,Review or transmit images and information using picture archiving or communications systems.,c1a980ab-c0ba-4389-9619-5e72b93b0289,2025/4/26,Expert,3,3,5,5,5,True,True,False,False,False,True,1,1,1,2,3,False,False,True,False,True,True,False,,
17248,Radiologists,"Document the performance, interpretation, or outcomes of all procedures performed.",c1a980ab-c0ba-4389-9619-5e72b93b0289,2025/4/26,Expert,4,5,5,4,3,True,True,True,False,False,False,5,2,2,4,3,False,False,False,False,False,False,False,,
17234,Radiologists,Participate in continuing education activities to maintain and develop expertise.,c1a980ab-c0ba-4389-9619-5e72b93b0289,2025/4/26,Expert,2,2,2,3,3,False,False,False,False,False,False,5,2,3,5,3,False,False,False,False,False,False,False,FALSE,
17231,Radiologists,Participate in quality improvement activities including discussions of areas where risk of error is high.,c1a980ab-c0ba-4389-9619-5e72b93b0289,2025/4/26,Expert,4,5,5,4,3,True,True,False,True,True,False,5,4,4,4,5,False,False,False,False,False,False,False,,
17242,Radiologists,Prepare comprehensive interpretive reports of findings.,6e74a145-9011-42e1-8e8d-558de287e4c4,2025/4/27,Expert,2,3,2,2,3,False,False,False,False,False,False,3,2,3,2,2,False,False,False,False,False,False,False,FALSE,FALSE
17254,Radiologists,"Perform or interpret the outcomes of diagnostic imaging procedures including magnetic resonance imaging (MRI), computer tomography (CT), positron emission tomography (PET), nuclear cardiology treadmill studies, mammography, or ultrasound.",6e74a145-9011-42e1-8e8d-558de287e4c4,2025/4/27,Average,2,2,1,3,2,False,False,False,False,False,False,2,2,4,2,4,True,True,False,False,True,False,False,FALSE,
17231,Radiologists,Participate in quality improvement activities including discussions of areas where risk of error is high.,6e74a145-9011-42e1-8e8d-558de287e4c4,2025/4/27,Expert,2,2,2,2,2,False,False,False,False,False,False,2,2,2,2,2,False,False,False,False,False,False,False,FALSE,FALSE
16795,Bioinformatics Scientists,"Analyze large molecular datasets, such as raw microarray data, genomic sequence data, or proteomics data, for clinical or basic research purposes.",0699451d-31d5-4263-b5ca-2e3aaae693a4,2025/4/29,Novice,5,1,1,4,1,True,False,True,False,True,True,1,1,3,4,2,False,False,False,False,False,False,False,,FALSE
16793,Bioinformatics Scientists,"Manipulate publicly accessible, commercial, or proprietary genomic, proteomic, or post-genomic databases.",0699451d-31d5-4263-b5ca-2e3aaae693a4,2025/4/29,Novice,5,1,1,1,1,True,False,True,False,False,True,1,1,1,2,1,False,False,False,False,False,False,False,,FALSE
17239,Radiologists,Review or transmit images and information using picture archiving or communications systems.,104588aa-482f-4a75-96d2-36714fb8314b,2025/4/29,Novice,5,1,2,3,4,True,True,True,True,False,False,1,2,3,1,4,False,True,True,True,True,False,False,,
17234,Radiologists,Participate in continuing education activities to maintain and develop expertise.,104588aa-482f-4a75-96d2-36714fb8314b,2025/4/29,Average,2,2,4,1,5,False,False,False,False,False,False,2,5,5,5,1,False,False,False,False,False,False,False,FALSE,FALSE
16791,Bioinformatics Scientists,"Compile data for use in activities, such as gene expression profiling, genome annotation, or structural bioinformatics.",0699451d-31d5-4263-b5ca-2e3aaae693a4,2025/4/29,Novice,5,1,1,1,1,True,False,True,False,True,False,1,1,2,4,2,False,False,False,False,False,False,False,,FALSE
17248,Radiologists,"Document the performance, interpretation, or outcomes of all procedures performed.",104588aa-482f-4a75-96d2-36714fb8314b,2025/4/29,Expert,5,4,5,2,1,True,True,True,False,False,False,1,1,1,1,1,False,False,False,False,False,False,False,,FALSE
17231,Radiologists,Participate in quality improvement activities including discussions of areas where risk of error is high.,104588aa-482f-4a75-96d2-36714fb8314b,2025/4/29,Average,5,3,4,2,1,False,True,True,True,True,False,3,5,2,3,2,False,False,False,False,False,False,False,,FALSE
17254,Radiologists,"Perform or interpret the outcomes of diagnostic imaging procedures including magnetic resonance imaging (MRI), computer tomography (CT), positron emission tomography (PET), nuclear cardiology treadmill studies, mammography, or ultrasound.",9561aa5d-abee-4a0c-944d-c6344ccbc628,2025/4/28,Average,2,3,4,3,4,False,False,False,False,False,False,2,3,3,3,3,True,False,True,False,True,False,False,FALSE,
17239,Radiologists,Review or transmit images and information using picture archiving or communications systems.,9561aa5d-abee-4a0c-944d-c6344ccbc628,2025/4/28,Expert,2,3,3,4,4,False,False,False,False,False,False,3,3,4,4,4,False,False,True,True,False,False,False,FALSE,
17248,Radiologists,"Document the performance, interpretation, or outcomes of all procedures performed.",9561aa5d-abee-4a0c-944d-c6344ccbc628,2025/4/28,Expert,4,3,4,4,4,True,False,False,True,False,False,3,5,4,4,3,False,False,True,False,False,True,False,,
17249,Radiologists,Develop or monitor procedures to ensure adequate quality control of images.,9561aa5d-abee-4a0c-944d-c6344ccbc628,2025/4/28,Expert,3,4,3,4,4,False,True,False,True,False,False,4,5,5,4,4,False,True,True,False,True,False,False,,
17234,Radiologists,Participate in continuing education activities to maintain and develop expertise.,9561aa5d-abee-4a0c-944d-c6344ccbc628,2025/4/28,Expert,4,3,4,4,5,False,False,True,False,True,True,4,5,5,4,4,False,False,False,False,True,True,False,,
17231,Radiologists,Participate in quality improvement activities including discussions of areas where risk of error is high.,9561aa5d-abee-4a0c-944d-c6344ccbc628,2025/4/28,Expert,4,4,5,5,4,True,False,True,True,False,False,4,4,5,5,4,False,False,False,False,False,False,False,,
16279,Clinical Data Managers,Monitor work productivity or quality to ensure compliance with standard operating procedures.,21801a4a-d8b1-422d-a001-5b20af0d2651,2025/5/5,Expert,3,1,1,1,5,False,False,False,False,False,False,1,5,4,5,5,False,True,False,False,False,False,False,I prefer to do it myself cause monitoring employee's emotional behavior is critical ,
16283,Clinical Data Managers,Analyze clinical data using appropriate statistical tools.,21801a4a-d8b1-422d-a001-5b20af0d2651,2025/5/5,Average,5,2,2,1,1,True,False,False,False,False,False,1,1,2,5,1,False,False,False,False,False,False,False,,FALSE
16277,Clinical Data Managers,"Prepare data analysis listings and activity, performance, or progress reports.",21801a4a-d8b1-422d-a001-5b20af0d2651,2025/5/5,Expert,5,2,1,1,1,True,False,False,False,False,False,2,1,3,2,2,False,False,False,False,False,False,False,,FALSE
16249,Biostatisticians,Write program code to analyze data with statistical analysis software.,696b9bf8-d377-42ae-b561-84716428bf09,2025/5/5,Expert,2,1,2,2,2,False,False,False,False,False,False,2,5,2,3,4,False,True,True,True,True,False,True,FALSE,
16265,Biostatisticians,"Analyze clinical or survey data, using statistical approaches such as longitudinal analysis, mixed-effect modeling, logistic regression analyses, and model-building techniques.",696b9bf8-d377-42ae-b561-84716428bf09,2025/5/5,Expert,1,1,4,2,1,False,False,False,False,False,False,2,1,2,4,3,False,True,True,True,False,True,True,FALSE,
16252,Biostatisticians,Prepare tables and graphs to present clinical data or results.,696b9bf8-d377-42ae-b561-84716428bf09,2025/5/5,Average,3,1,2,3,2,True,True,False,False,False,True,2,2,2,2,2,False,False,False,False,False,False,False,,FALSE
16786,Bioinformatics Scientists,Develop new software applications or customize existing applications to meet specific scientific project needs.,af273148-7854-4ebe-8525-6faee7b3c12d,2025/5/6,Novice,5,5,5,1,1,True,False,False,False,False,True,1,2,2,3,3,False,False,False,False,False,False,False,,
16788,Bioinformatics Scientists,Create or modify web-based bioinformatics tools.,af273148-7854-4ebe-8525-6faee7b3c12d,2025/5/6,Expert,5,3,3,1,1,True,True,True,False,False,False,1,1,2,3,2,False,False,False,False,False,False,False,,FALSE
16791,Bioinformatics Scientists,"Compile data for use in activities, such as gene expression profiling, genome annotation, or structural bioinformatics.",af273148-7854-4ebe-8525-6faee7b3c12d,2025/5/6,Novice,5,3,2,1,1,True,True,True,False,False,True,1,1,1,1,1,False,False,False,False,False,False,False,,FALSE
16265,Biostatisticians,"Analyze clinical or survey data, using statistical approaches such as longitudinal analysis, mixed-effect modeling, logistic regression analyses, and model-building techniques.",aeb35b63-2b46-456c-89a2-a87adb8666c9,2025/5/7,Novice,2,5,5,2,3,False,False,False,False,False,False,5,4,5,5,4,False,True,True,False,True,False,True,FALSE,
16252,Biostatisticians,Prepare tables and graphs to present clinical data or results.,aeb35b63-2b46-456c-89a2-a87adb8666c9,2025/5/7,Expert,5,4,4,5,3,True,False,False,False,False,False,1,1,4,1,2,False,False,False,False,False,False,False,,FALSE
16262,Biostatisticians,Review clinical or other medical research protocols and recommend appropriate statistical analyses.,aeb35b63-2b46-456c-89a2-a87adb8666c9,2025/5/7,Average,1,3,3,1,3,False,False,False,False,False,False,1,2,5,5,5,False,True,True,False,True,False,True,FALSE,
16252,Biostatisticians,Prepare tables and graphs to present clinical data or results.,ca8a8e3e-20d2-4d91-9036-c055085c569e,2025/5/7,Average,2,4,4,3,3,False,False,False,False,False,False,1,1,2,2,3,False,False,True,False,True,False,False,FALSE,
16249,Biostatisticians,Write program code to analyze data with statistical analysis software.,ca8a8e3e-20d2-4d91-9036-c055085c569e,2025/5/7,Average,2,2,4,2,4,False,False,False,False,False,False,1,1,2,1,2,False,False,False,False,False,False,False,FALSE,FALSE
15584,Clinical Research Coordinators,Register protocol patients with appropriate statistical centers as required.,1af77984-47ca-4ac8-a3cb-d84078ab5ced,2025/5/8,Novice,2,1,2,2,1,False,False,False,False,False,False,1,4,3,2,3,False,False,False,True,True,True,False,FALSE,
15590,Clinical Research Coordinators,Contact industry representatives to ensure equipment and software specifications necessary for successful study completion.,1af77984-47ca-4ac8-a3cb-d84078ab5ced,2025/5/8,Novice,1,1,1,2,2,False,False,False,False,False,False,1,4,3,4,4,False,False,True,True,True,False,False,FALSE,
16808,Molecular and Cellular Biologists,Instruct undergraduate and graduate students within the areas of cellular or molecular biology.,d2452827-7f06-4eb7-bb50-a89ffdaefad8,2025/5/8,Expert,4,4,4,4,4,True,False,True,False,False,True,4,4,4,4,4,True,True,False,True,False,True,False,,
16809,Molecular and Cellular Biologists,Evaluate new technologies to enhance or complement current research.,d2452827-7f06-4eb7-bb50-a89ffdaefad8,2025/5/8,Expert,4,4,4,4,4,True,False,True,False,False,True,4,4,4,4,4,False,True,False,True,False,True,False,,
16807,Molecular and Cellular Biologists,Maintain accurate laboratory records and data.,4c88e7ac-b9b2-4f3e-8724-a11efacbce26,2025/5/8,Expert,2,2,3,2,2,False,False,False,False,False,False,4,2,3,4,2,False,False,False,False,False,False,False,FALSE,FALSE
23905,Molecular and Cellular Biologists,"Prepare or review reports, manuscripts, or meeting presentations.",4c88e7ac-b9b2-4f3e-8724-a11efacbce26,2025/5/8,Average,4,2,2,2,1,True,True,False,True,False,False,1,2,2,2,2,False,False,False,False,False,False,False,,FALSE
16808,Molecular and Cellular Biologists,Instruct undergraduate and graduate students within the areas of cellular or molecular biology.,4c88e7ac-b9b2-4f3e-8724-a11efacbce26,2025/5/8,Expert,1,4,4,1,4,False,False,False,False,False,False,5,5,4,4,5,True,False,True,True,False,True,False,FALSE,
16814,Molecular and Cellular Biologists,Compile and analyze molecular or cellular experimental data and adjust experimental designs as necessary.,4c88e7ac-b9b2-4f3e-8724-a11efacbce26,2025/5/8,Average,4,1,1,1,3,True,False,True,False,False,False,2,1,2,2,1,False,False,False,False,False,False,False,,FALSE
16807,Molecular and Cellular Biologists,Maintain accurate laboratory records and data.,af1476db-7e72-4bed-af70-43228d4adc1f,2025/5/8,Expert,3,2,4,1,4,False,True,False,False,False,True,1,3,1,3,4,True,False,False,True,False,False,False,,
23905,Molecular and Cellular Biologists,"Prepare or review reports, manuscripts, or meeting presentations.",af1476db-7e72-4bed-af70-43228d4adc1f,2025/5/8,Expert,3,2,3,1,4,False,False,False,False,True,True,1,3,2,4,3,True,False,True,False,False,False,False,,
16808,Molecular and Cellular Biologists,Instruct undergraduate and graduate students within the areas of cellular or molecular biology.,af1476db-7e72-4bed-af70-43228d4adc1f,2025/5/8,Average,4,1,2,1,3,False,False,True,False,True,False,1,2,2,3,3,False,False,False,False,True,True,False,,
16814,Molecular and Cellular Biologists,Compile and analyze molecular or cellular experimental data and adjust experimental designs as necessary.,af1476db-7e72-4bed-af70-43228d4adc1f,2025/5/8,Average,3,3,3,1,5,False,False,False,False,False,True,1,4,2,3,2,False,False,False,False,False,False,False,,FALSE
16809,Molecular and Cellular Biologists,Evaluate new technologies to enhance or complement current research.,af1476db-7e72-4bed-af70-43228d4adc1f,2025/5/8,Expert,4,4,4,1,5,True,False,False,True,False,False,2,5,3,4,2,False,False,False,False,False,False,False,,FALSE
16265,Biostatisticians,"Analyze clinical or survey data, using statistical approaches such as longitudinal analysis, mixed-effect modeling, logistic regression analyses, and model-building techniques.",ae01ff5e-076b-404a-be3b-d955c3fd032e,2025/5/11,Expert,2,4,5,3,4,False,False,False,False,False,False,1,2,4,5,3,True,True,True,True,True,True,True,FALSE,
16246,Biostatisticians,Calculate sample size requirements for clinical studies.,ae01ff5e-076b-404a-be3b-d955c3fd032e,2025/5/11,Expert,3,3,5,2,4,True,True,True,True,True,True,1,2,4,5,4,True,True,True,True,True,True,True,,
16249,Biostatisticians,Write program code to analyze data with statistical analysis software.,ae01ff5e-076b-404a-be3b-d955c3fd032e,2025/5/11,Average,3,4,5,2,5,True,True,True,True,True,True,1,2,3,5,4,True,True,True,True,True,True,True,,
9421,Medical Transcriptionists,"Produce medical reports, correspondence, records, patient-care information, statistics, medical research, and administrative material.",e54a044e-b863-4704-9e6f-7113cc3ffa7f,2025/5/21,Average,5,3,4,4,3,True,False,True,False,False,True,1,4,1,5,2,False,False,False,False,False,False,False,,FALSE
9423,Medical Transcriptionists,"Set up and maintain medical files and databases, including records such as x-ray, lab, and procedure reports, medical histories, diagnostic workups, admission and discharge summaries, and clinical resumes.",e54a044e-b863-4704-9e6f-7113cc3ffa7f,2025/5/21,Average,5,1,3,4,2,True,False,False,False,False,True,2,1,1,3,1,False,False,False,False,False,False,False,,FALSE
9416,Medical Transcriptionists,"Return dictated reports in printed or electronic form for physician's review, signature, and corrections and for inclusion in patients' medical records.",f36183a4-88b7-4300-924d-89b84f74a18c,2025/5/21,Average,1,3,4,1,3,False,False,False,False,False,False,4,5,4,4,4,True,True,False,False,True,False,False,FALSE,
9421,Medical Transcriptionists,"Produce medical reports, correspondence, records, patient-care information, statistics, medical research, and administrative material.",f36183a4-88b7-4300-924d-89b84f74a18c,2025/5/21,Average,2,4,4,1,3,False,False,False,False,False,False,4,4,5,4,4,True,False,False,True,True,False,False,FALSE,
9414,Medical Transcriptionists,"Review and edit transcribed reports or dictated material for spelling, grammar, clarity, consistency, and proper medical terminology.",f36183a4-88b7-4300-924d-89b84f74a18c,2025/5/21,Average,2,3,3,1,2,False,False,False,False,False,False,4,4,4,4,4,False,False,False,False,True,False,True,FALSE,
9413,Medical Transcriptionists,"Transcribe dictation for a variety of medical reports, such as patient histories, physical examinations, emergency room visits, operations, chart reviews, consultation, or discharge summaries.",f36183a4-88b7-4300-924d-89b84f74a18c,2025/5/21,Average,5,4,4,1,3,True,True,False,False,False,False,4,4,4,4,4,False,True,False,False,False,True,False,,
9415,Medical Transcriptionists,"Distinguish between homonyms and recognize inconsistencies and mistakes in medical terms, referring to dictionaries, drug references, and other sources on anatomy, physiology, and medicine.",f36183a4-88b7-4300-924d-89b84f74a18c,2025/5/21,Average,2,4,4,1,3,False,False,False,False,False,False,4,4,4,4,4,True,True,False,False,False,False,False,FALSE,
9423,Medical Transcriptionists,"Set up and maintain medical files and databases, including records such as x-ray, lab, and procedure reports, medical histories, diagnostic workups, admission and discharge summaries, and clinical resumes.",f36183a4-88b7-4300-924d-89b84f74a18c,2025/5/21,Average,2,4,4,4,3,False,False,False,False,False,False,4,4,4,4,4,False,False,False,False,True,True,False,FALSE,
9417,Medical Transcriptionists,Translate medical jargon and abbreviations into their expanded forms to ensure the accuracy of patient and health care facility records.,f36183a4-88b7-4300-924d-89b84f74a18c,2025/5/21,Average,1,4,4,1,4,False,False,False,False,False,False,4,5,4,4,5,True,True,False,False,False,False,False,FALSE,
9420,Medical Transcriptionists,"Perform data entry and data retrieval services, providing data for inclusion in medical records and for transmission to physicians.",f36183a4-88b7-4300-924d-89b84f74a18c,2025/5/21,Average,2,4,3,1,3,False,False,False,False,False,False,4,4,3,4,5,False,True,False,False,True,False,False,FALSE,
